latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
25.2889,92.3691,342.6,1.7,1.3,2023-04-11,0700,Aqua,MODIS,91,61.03,299.9,86,D,0
25.2861,92.3534,317.6,1.7,1.3,2023-04-11,0700,Aqua,MODIS,67,61.03,299.7,17.7,D,0
25.5489,93.7605,312.2,1.3,1.1,2023-04-11,0700,Aqua,MODIS,21,61.03,301.2,7.4,D,0
25.4674,93.1093,323,1.5,1.2,2023-04-11,0700,Aqua,MODIS,75,61.03,302.1,20.8,D,0
25.4649,93.095,322.1,1.5,1.2,2023-04-11,0700,Aqua,MODIS,74,61.03,301.6,20,D,0
25.4472,92.9944,332.2,1.5,1.2,2023-04-11,0700,Aqua,MODIS,84,61.03,302.3,40.6,D,0
25.4446,92.98,332.9,1.5,1.2,2023-04-11,0700,Aqua,MODIS,85,61.03,301.9,42.5,D,0
25.2701,92.012,310.9,1.8,1.3,2023-04-11,0700,Aqua,MODIS,33,61.03,299.1,10.1,D,0
25.4578,92.9917,339,1.5,1.2,2023-04-11,0700,Aqua,MODIS,89,61.03,301.9,58.8,D,0
25.4552,92.9772,334.2,1.5,1.2,2023-04-11,0700,Aqua,MODIS,86,61.03,301.8,45.6,D,0
25.4401,92.8917,314.3,1.5,1.2,2023-04-11,0700,Aqua,MODIS,59,61.03,299.5,12.1,D,0
25.2972,92.0953,315.7,1.7,1.3,2023-04-11,0700,Aqua,MODIS,47,61.03,297.6,15.3,D,0
25.6855,94.2015,317,1.3,1.1,2023-04-11,0700,Aqua,MODIS,58,61.03,306.2,7.7,D,0
25.4694,92.9678,317.4,1.5,1.2,2023-04-11,0700,Aqua,MODIS,26,61.03,301.8,11.3,D,0
25.7,94.2167,335.7,1.3,1.1,2023-04-11,0700,Aqua,MODIS,87,61.03,307.7,37.1,D,0
25.698,94.205,331.5,1.3,1.1,2023-04-11,0700,Aqua,MODIS,84,61.03,308.7,28.7,D,0
25.7764,94.61,313.7,1.2,1.1,2023-04-11,0700,Aqua,MODIS,54,61.03,299.6,11.6,D,0
25.7744,94.5982,322.2,1.2,1.1,2023-04-11,0700,Aqua,MODIS,74,61.03,300.3,21.3,D,0
25.7098,94.2149,322.9,1.3,1.1,2023-04-11,0700,Aqua,MODIS,75,61.03,306.5,16.2,D,0
25.5295,93.1187,326.2,1.5,1.2,2023-04-11,0700,Aqua,MODIS,72,61.03,302.3,23,D,0
25.527,93.1042,322.9,1.5,1.2,2023-04-11,0700,Aqua,MODIS,60,61.03,302.7,16.2,D,0
25.5014,92.961,324.7,1.5,1.2,2023-04-11,0700,Aqua,MODIS,37,61.03,301,22.4,D,0
25.4988,92.9465,331.9,1.5,1.2,2023-04-11,0700,Aqua,MODIS,84,61.03,300.6,39.5,D,0
25.6198,93.5706,336.4,1.4,1.2,2023-04-11,0700,Aqua,MODIS,88,61.03,304.8,44.8,D,0
25.5426,93.1308,356.8,1.5,1.2,2023-04-11,0700,Aqua,MODIS,98,61.03,300.5,115.1,D,0
25.5401,93.1164,385,1.5,1.2,2023-04-11,0700,Aqua,MODIS,100,61.03,307.2,285.5,D,0
25.5095,92.9443,333,1.5,1.2,2023-04-11,0700,Aqua,MODIS,85,61.03,300.5,41.8,D,0
25.8295,94.7517,336,1.2,1.1,2023-04-11,0700,Aqua,MODIS,87,61.03,303.7,36.2,D,0
25.63,93.5685,328.5,1.4,1.2,2023-04-11,0700,Aqua,MODIS,82,61.03,305,28.8,D,0
25.5531,93.1283,331.5,1.5,1.2,2023-04-11,0700,Aqua,MODIS,74,61.03,302.3,31.9,D,0
25.5404,93.0566,324.2,1.5,1.2,2023-04-11,0700,Aqua,MODIS,38,61.03,302.6,19.4,D,0
25.5379,93.0423,354.8,1.5,1.2,2023-04-11,0700,Aqua,MODIS,97,61.03,303.7,111.6,D,0
25.5277,92.9846,333,1.5,1.2,2023-04-11,0700,Aqua,MODIS,85,61.03,300.7,40.8,D,0
25.5226,92.956,356.8,1.5,1.2,2023-04-11,0700,Aqua,MODIS,98,61.03,301,121.9,D,0
25.5201,92.9418,346.1,1.5,1.2,2023-04-11,0700,Aqua,MODIS,93,61.03,300.9,80.1,D,0
25.5687,93.1549,342.3,1.5,1.2,2023-04-11,0700,Aqua,MODIS,91,61.03,300.5,64.7,D,0
25.5662,93.1404,360.8,1.5,1.2,2023-04-11,0700,Aqua,MODIS,100,61.03,304.7,134,D,0
25.5642,93.0666,354,1.5,1.2,2023-04-11,0700,Aqua,MODIS,97,61.03,297.2,99.6,D,0
25.5616,93.052,381.9,1.5,1.2,2023-04-11,0700,Aqua,MODIS,100,61.03,303.5,263.1,D,0
25.7767,94.2511,316.7,1.2,1.1,2023-04-11,0700,Aqua,MODIS,65,61.03,304,10,D,0
25.5847,93.1218,433.2,1.5,1.2,2023-04-11,0700,Aqua,MODIS,100,61.03,314.2,879.6,D,0
25.5822,93.1075,413.9,1.5,1.2,2023-04-11,0700,Aqua,MODIS,100,61.03,312.2,581.6,D,0
25.5798,93.0932,391.3,1.5,1.2,2023-04-11,0700,Aqua,MODIS,100,61.03,306.5,334.1,D,0
25.5772,93.0787,347.7,1.5,1.2,2023-04-11,0700,Aqua,MODIS,94,61.03,303.2,73.9,D,0
25.5748,93.0646,336,1.5,1.2,2023-04-11,0700,Aqua,MODIS,67,61.03,302.3,38.5,D,0
25.5722,93.0498,365.4,1.5,1.2,2023-04-11,0700,Aqua,MODIS,100,61.03,305,156.8,D,0
25.5364,92.8458,336.3,1.5,1.2,2023-04-11,0700,Aqua,MODIS,87,61.03,302,54,D,0
25.5339,92.8313,316.1,1.5,1.2,2023-04-11,0700,Aqua,MODIS,64,61.03,301.2,10.9,D,0
25.5977,93.1339,338.8,1.5,1.2,2023-04-11,0700,Aqua,MODIS,89,61.03,302.1,51.6,D,0
25.5953,93.1196,379,1.5,1.2,2023-04-11,0700,Aqua,MODIS,100,61.03,305.1,236.6,D,0
25.5928,93.1052,374.6,1.5,1.2,2023-04-11,0700,Aqua,MODIS,100,61.03,305.7,204.8,D,0
25.5903,93.0909,332.5,1.5,1.2,2023-04-11,0700,Aqua,MODIS,54,61.03,304.1,29.2,D,0
25.5827,93.0474,338.8,1.5,1.2,2023-04-11,0700,Aqua,MODIS,73,61.03,303.1,51.4,D,0
25.5523,92.8728,330.6,1.5,1.2,2023-04-11,0700,Aqua,MODIS,83,61.03,298.5,37.8,D,0
25.5911,93.1299,366,1.5,1.2,2023-04-11,0700,Aqua,MODIS,100,61.03,303.4,159.5,D,0
25.5885,93.1156,441.2,1.5,1.2,2023-04-11,0700,Aqua,MODIS,100,61.03,322.8,1029.9,D,0
25.5859,93.1012,373.8,1.5,1.2,2023-04-11,0700,Aqua,MODIS,100,61.03,308.9,199.7,D,0
25.5833,93.0869,378.1,1.5,1.2,2023-04-11,0700,Aqua,MODIS,100,61.03,307.2,229.2,D,0
25.5465,92.8839,326.8,1.5,1.2,2023-04-11,0700,Aqua,MODIS,78,61.03,298.2,29,D,0
25.5438,92.8692,323.6,1.5,1.2,2023-04-11,0700,Aqua,MODIS,64,61.03,300.6,22.4,D,0
25.5385,92.8402,327.7,1.5,1.2,2023-04-11,0700,Aqua,MODIS,78,61.03,302,30.5,D,0
25.6723,93.5255,321.8,1.4,1.2,2023-04-11,0700,Aqua,MODIS,74,61.03,305.3,15.7,D,0
25.599,93.1132,333.9,1.5,1.2,2023-04-11,0700,Aqua,MODIS,85,61.03,302.3,38.6,D,0
25.5887,93.0559,333.5,1.5,1.2,2023-04-11,0700,Aqua,MODIS,53,61.03,302.7,37.9,D,0
25.586,93.0412,324.5,1.5,1.2,2023-04-11,0700,Aqua,MODIS,37,61.03,302.5,20.9,D,0
25.6825,93.5232,318.9,1.4,1.2,2023-04-11,0700,Aqua,MODIS,65,61.03,305.1,11.6,D,0
25.6019,93.0681,332.7,1.5,1.2,2023-04-11,0700,Aqua,MODIS,52,61.03,302.9,35.7,D,0
25.8363,94.3579,321.4,1.2,1.1,2023-04-11,0700,Aqua,MODIS,40,61.03,301.9,14.1,D,0
25.7716,93.9767,321.6,1.3,1.1,2023-04-11,0700,Aqua,MODIS,48,61.03,304.4,14,D,0
25.848,94.3678,367,1.2,1.1,2023-04-11,0700,Aqua,MODIS,100,61.03,292.7,131.8,D,0
25.8459,94.3554,447.6,1.2,1.1,2023-04-11,0700,Aqua,MODIS,100,61.03,315.6,906,D,0
25.8439,94.3431,350.9,1.2,1.1,2023-04-11,0700,Aqua,MODIS,95,61.03,305.8,72.8,D,0
25.7879,94.0121,322.9,1.3,1.1,2023-04-11,0700,Aqua,MODIS,75,61.03,304.5,17.6,D,0
25.7859,93.9999,318.9,1.3,1.1,2023-04-11,0700,Aqua,MODIS,38,61.03,304.3,10.4,D,0
25.6357,93.1351,331.5,1.5,1.2,2023-04-11,0700,Aqua,MODIS,83,61.03,302.4,35.6,D,0
25.6331,93.1206,359.3,1.5,1.2,2023-04-11,0700,Aqua,MODIS,99,61.03,305,129.1,D,0
25.5893,92.8746,313.9,1.5,1.2,2023-04-11,0700,Aqua,MODIS,46,61.03,299.9,9.3,D,0
25.5736,92.7871,325,1.5,1.2,2023-04-11,0700,Aqua,MODIS,77,61.03,299.3,30,D,0
25.8556,94.3531,376.3,1.2,1.1,2023-04-11,0700,Aqua,MODIS,100,61.03,304.5,174.2,D,0
25.8536,94.341,324.8,1.2,1.1,2023-04-11,0700,Aqua,MODIS,76,61.03,303.6,16.8,D,0
25.6707,93.2725,333.2,1.4,1.2,2023-04-11,0700,Aqua,MODIS,85,61.03,302.2,40.9,D,0
25.6683,93.2587,326,1.4,1.2,2023-04-11,0700,Aqua,MODIS,71,61.03,302.4,24.6,D,0
25.6634,93.2307,347.7,1.4,1.2,2023-04-11,0700,Aqua,MODIS,94,61.03,303.2,81.5,D,0
25.6609,93.2167,388.9,1.4,1.2,2023-04-11,0700,Aqua,MODIS,100,61.03,308.4,313,D,0
25.6585,93.203,332.5,1.4,1.2,2023-04-11,0700,Aqua,MODIS,84,61.03,303.5,39.4,D,0
25.6461,93.1327,321.5,1.5,1.2,2023-04-11,0700,Aqua,MODIS,53,61.03,302.5,16.2,D,0
25.6436,93.1182,332.9,1.5,1.2,2023-04-11,0700,Aqua,MODIS,85,61.03,303.5,39.1,D,0
25.2918,91.2019,335.5,2,1.4,2023-04-11,0700,Aqua,MODIS,86,61.03,304,79.1,D,0
25.2878,91.1808,324.3,2,1.4,2023-04-11,0700,Aqua,MODIS,76,61.03,302.1,39.8,D,0
25.6811,93.2701,325.9,1.4,1.2,2023-04-11,0700,Aqua,MODIS,38,61.03,301.8,22.8,D,0
25.6787,93.2562,341.2,1.4,1.2,2023-04-11,0700,Aqua,MODIS,90,61.03,303,58.2,D,0
25.8134,93.9806,319.8,1.3,1.1,2023-04-11,0700,Aqua,MODIS,19,61.03,301.8,12.7,D,0
25.7875,93.8271,334.4,1.3,1.1,2023-04-11,0700,Aqua,MODIS,86,61.03,305.7,37.3,D,0
25.7854,93.8147,323.6,1.3,1.1,2023-04-11,0700,Aqua,MODIS,62,61.03,304.6,16.8,D,0
25.6914,93.2676,324,1.4,1.2,2023-04-11,0700,Aqua,MODIS,33,61.03,303.1,19.8,D,0
25.9684,94.8586,317.1,1.2,1.1,2023-04-11,0700,Aqua,MODIS,44,61.03,303.6,8.1,D,0
25.8233,93.9782,328.1,1.3,1.1,2023-04-11,0700,Aqua,MODIS,69,61.03,303.1,25.7,D,0
25.8213,93.9661,324.8,1.3,1.1,2023-04-11,0700,Aqua,MODIS,35,61.03,303.1,18.5,D,0
25.8192,93.9539,331.5,1.3,1.1,2023-04-11,0700,Aqua,MODIS,81,61.03,303.7,30.1,D,0
25.8148,93.9277,316.3,1.3,1.1,2023-04-11,0700,Aqua,MODIS,11,61.03,303,9.2,D,0
25.8126,93.9146,321,1.3,1.1,2023-04-11,0700,Aqua,MODIS,65,61.03,304.5,15.8,D,0
25.7976,93.8256,321.9,1.3,1.1,2023-04-11,0700,Aqua,MODIS,69,61.03,303.6,15.4,D,0
25.7954,93.8127,324.4,1.3,1.1,2023-04-11,0700,Aqua,MODIS,74,61.03,304.1,18.7,D,0
25.6701,93.0825,334,1.5,1.2,2023-04-11,0700,Aqua,MODIS,85,61.03,300.4,42.6,D,0
25.8332,93.9757,344.8,1.3,1.1,2023-04-11,0700,Aqua,MODIS,92,61.03,304.4,61.6,D,0
25.6831,93.0946,336.3,1.5,1.2,2023-04-11,0700,Aqua,MODIS,85,61.03,301.2,47.9,D,0
25.835,93.9828,328,1.3,1.1,2023-04-11,0700,Aqua,MODIS,59,61.03,301.8,24.7,D,0
25.8327,93.9692,328.1,1.3,1.1,2023-04-11,0700,Aqua,MODIS,43,61.03,304.8,23.9,D,0
25.7533,93.5155,326.1,1.4,1.2,2023-04-11,0700,Aqua,MODIS,35,61.03,304.5,20,D,0
25.7049,93.2436,320.6,1.4,1.2,2023-04-11,0700,Aqua,MODIS,37,61.03,303.7,13.7,D,0
25.6771,93.0893,332.7,1.5,1.2,2023-04-11,0700,Aqua,MODIS,84,61.03,299.8,41.6,D,0
25.6745,93.0749,320,1.5,1.2,2023-04-11,0700,Aqua,MODIS,64,61.03,291.8,14.9,D,0
25.8404,93.9544,375.2,1.3,1.1,2023-04-11,0700,Aqua,MODIS,100,61.03,306.6,182.1,D,0
25.8382,93.9419,357.5,1.3,1.1,2023-04-11,0700,Aqua,MODIS,98,61.03,306,104.2,D,0
25.832,93.9056,313.5,1.3,1.1,2023-04-11,0700,Aqua,MODIS,54,61.03,301.8,7.3,D,0
25.7705,93.5531,342.5,1.4,1.2,2023-04-11,0700,Aqua,MODIS,91,61.03,302.1,57.8,D,0
25.7682,93.5399,402.7,1.4,1.2,2023-04-11,0700,Aqua,MODIS,100,61.03,309.4,408.6,D,0
25.6877,93.0872,355.1,1.5,1.2,2023-04-11,0700,Aqua,MODIS,97,61.03,301.3,113.3,D,0
25.2931,90.989,314.6,2.1,1.4,2023-04-11,0700,Aqua,MODIS,53,61.03,301.8,18.3,D,0
26.0321,95.037,328.7,1.1,1.1,2023-04-11,0700,Aqua,MODIS,81,61.03,304.3,24.5,D,0
25.8546,93.9771,323.4,1.3,1.1,2023-04-11,0700,Aqua,MODIS,75,61.03,303.3,19.5,D,0
25.8504,93.9524,326.2,1.3,1.1,2023-04-11,0700,Aqua,MODIS,78,61.03,303.4,22.8,D,0
25.7807,93.551,361.1,1.4,1.2,2023-04-11,0700,Aqua,MODIS,100,61.03,305,123.3,D,0
25.7784,93.5377,403.4,1.4,1.2,2023-04-11,0700,Aqua,MODIS,100,61.03,309.5,415.3,D,0
25.7427,93.3354,319.3,1.4,1.2,2023-04-11,0700,Aqua,MODIS,69,61.03,303.8,14.3,D,0
25.7403,93.3216,318.9,1.4,1.2,2023-04-11,0700,Aqua,MODIS,68,61.03,304,13.5,D,0
25.6671,92.9118,328.8,1.5,1.2,2023-04-11,0700,Aqua,MODIS,79,61.03,302,31.5,D,0
25.6274,92.6927,313.8,1.6,1.2,2023-04-11,0700,Aqua,MODIS,43,61.03,299.5,9.1,D,0
25.8735,94.0273,354.8,1.3,1.1,2023-04-11,0700,Aqua,MODIS,97,61.03,301.1,94.4,D,0
25.871,94.0128,398.8,1.3,1.1,2023-04-11,0700,Aqua,MODIS,100,61.03,308.6,342.6,D,0
25.6777,92.9092,339.1,1.5,1.2,2023-04-11,0700,Aqua,MODIS,89,61.03,303,57.7,D,0
25.6724,92.8798,324.3,1.5,1.2,2023-04-11,0700,Aqua,MODIS,64,61.03,301.8,22.7,D,0
25.8809,94.0106,316.2,1.3,1.1,2023-04-11,0700,Aqua,MODIS,56,61.03,302.1,10.3,D,0
25.6805,92.8628,331.2,1.5,1.2,2023-04-11,0700,Aqua,MODIS,83,61.03,302.1,37.8,D,0
25.6779,92.8484,320.9,1.5,1.2,2023-04-11,0700,Aqua,MODIS,55,61.03,301.5,17,D,0
25.3606,91.1394,317.4,2,1.4,2023-04-11,0700,Aqua,MODIS,63,61.03,301.6,24.8,D,0
25.7199,92.96,323.5,1.5,1.2,2023-04-11,0700,Aqua,MODIS,68,61.03,302.6,20.5,D,0
25.6888,92.7848,316.4,1.5,1.2,2023-04-11,0700,Aqua,MODIS,62,61.03,300.5,12.1,D,0
25.9173,94.0444,325,1.3,1.1,2023-04-11,0700,Aqua,MODIS,77,61.03,300.9,23.3,D,0
25.6866,92.7096,341,1.5,1.2,2023-04-11,0700,Aqua,MODIS,90,61.03,300,65.4,D,0
25.684,92.695,349.3,1.6,1.2,2023-04-11,0700,Aqua,MODIS,95,61.03,300.4,96.5,D,0
25.6815,92.6807,324,1.6,1.2,2023-04-11,0700,Aqua,MODIS,46,61.03,299.8,23.1,D,0
25.9292,94.0546,314.3,1.3,1.1,2023-04-11,0700,Aqua,MODIS,48,61.03,300.9,8.8,D,0
25.6999,92.7214,354.5,1.5,1.2,2023-04-11,0700,Aqua,MODIS,97,61.03,300.8,117.3,D,0
25.6974,92.7071,368.7,1.5,1.2,2023-04-11,0700,Aqua,MODIS,100,61.03,301.9,190.3,D,0
25.6869,92.6482,325.5,1.6,1.2,2023-04-11,0700,Aqua,MODIS,77,61.03,298.9,28.1,D,0
25.6762,92.5878,317.1,1.6,1.2,2023-04-11,0700,Aqua,MODIS,64,61.03,298.3,15.4,D,0
25.6735,92.5725,327.8,1.6,1.2,2023-04-11,0700,Aqua,MODIS,80,61.03,299.2,37.2,D,0
25.7106,92.7186,328.4,1.5,1.2,2023-04-11,0700,Aqua,MODIS,70,61.03,299.4,30.8,D,0
25.7081,92.7044,344.9,1.5,1.2,2023-04-11,0700,Aqua,MODIS,92,61.03,299.7,76.7,D,0
25.7015,92.7158,369.7,1.5,1.2,2023-04-11,0700,Aqua,MODIS,100,61.03,302.5,198.6,D,0
25.6989,92.7016,341.5,1.5,1.2,2023-04-11,0700,Aqua,MODIS,78,61.03,300.7,63.6,D,0
25.677,92.5824,326.3,1.6,1.2,2023-04-11,0700,Aqua,MODIS,78,61.03,298.8,31.5,D,0
25.6742,92.5671,322.8,1.6,1.2,2023-04-11,0700,Aqua,MODIS,73,61.03,298.9,24.8,D,0
25.9413,94.005,317,1.3,1.1,2023-04-11,0700,Aqua,MODIS,12,61.03,303.1,9.7,D,0
25.8106,93.2586,327.4,1.4,1.2,2023-04-11,0700,Aqua,MODIS,79,61.03,303.3,27.6,D,0
25.8082,93.2449,319.7,1.4,1.2,2023-04-11,0700,Aqua,MODIS,68,61.03,303.5,14.3,D,0
25.9662,94.0903,369.9,1.3,1.1,2023-04-11,0700,Aqua,MODIS,100,61.03,308.4,153,D,0
25.964,94.0774,323.6,1.3,1.1,2023-04-11,0700,Aqua,MODIS,65,61.03,303.8,18.8,D,0
25.958,94.0427,320.8,1.3,1.1,2023-04-11,0700,Aqua,MODIS,71,61.03,301,16.2,D,0
25.8234,93.2696,319.9,1.4,1.2,2023-04-11,0700,Aqua,MODIS,68,61.03,304.7,13.4,D,0
25.821,93.2561,341.8,1.4,1.2,2023-04-11,0700,Aqua,MODIS,90,61.03,305.4,61.9,D,0
25.8185,93.2424,330.4,1.4,1.2,2023-04-11,0700,Aqua,MODIS,82,61.03,304.4,33.1,D,0
25.7231,92.711,345.5,1.5,1.2,2023-04-11,0700,Aqua,MODIS,92,61.03,300.2,84.3,D,0
25.7014,92.592,316.9,1.6,1.2,2023-04-11,0700,Aqua,MODIS,33,61.03,298.5,12.9,D,0
25.9781,94.1006,328.3,1.3,1.1,2023-04-11,0700,Aqua,MODIS,69,61.03,301.1,25.4,D,0
25.9761,94.0886,376.2,1.3,1.1,2023-04-11,0700,Aqua,MODIS,100,61.03,308.2,183.8,D,0
25.9739,94.0756,322.8,1.3,1.1,2023-04-11,0700,Aqua,MODIS,60,61.03,303.3,17.4,D,0
25.9679,94.0408,346,1.3,1.1,2023-04-11,0700,Aqua,MODIS,93,61.03,303.5,67.5,D,0
25.9658,94.0284,323.7,1.3,1.1,2023-04-11,0700,Aqua,MODIS,75,61.03,302.2,20.3,D,0
25.7312,92.6315,320.6,1.6,1.2,2023-04-11,0700,Aqua,MODIS,44,61.03,298.5,19.3,D,0
25.6608,92.2451,318.9,1.7,1.3,2023-04-11,0700,Aqua,MODIS,66,61.03,300.7,18.2,D,0
25.4446,91.0959,355.2,2,1.4,2023-04-11,0700,Aqua,MODIS,97,61.03,299.3,189.4,D,0
25.9957,94.0843,351.4,1.3,1.1,2023-04-11,0700,Aqua,MODIS,96,61.03,302.2,81.3,D,0
25.9936,94.0715,352.2,1.3,1.1,2023-04-11,0700,Aqua,MODIS,96,61.03,303.6,84,D,0
25.7553,92.7034,324.7,1.5,1.2,2023-04-11,0700,Aqua,MODIS,76,61.03,299.3,29.4,D,0
25.7447,92.644,331.1,1.6,1.2,2023-04-11,0700,Aqua,MODIS,77,61.03,298.3,41.1,D,0
25.7421,92.6298,342.4,1.6,1.2,2023-04-11,0700,Aqua,MODIS,91,61.03,299,74.2,D,0
25.4684,91.154,316,2,1.4,2023-04-11,0700,Aqua,MODIS,58,61.03,296.9,22.5,D,0
25.4644,91.1333,329.9,2,1.4,2023-04-11,0700,Aqua,MODIS,81,61.03,299.8,63.3,D,0
26.568,93.5099,317.2,1.3,1.1,2023-04-11,0701,Aqua,MODIS,64,61.03,298.7,13.5,D,0
27.6947,95.9574,321.1,1,1,2023-04-11,0701,Aqua,MODIS,74,61.03,299.1,13.5,D,0
27.6963,95.9677,360.4,1,1,2023-04-11,0701,Aqua,MODIS,100,61.03,300.2,84.9,D,0
27.6694,95.9729,355.5,1,1,2023-04-11,0701,Aqua,MODIS,98,61.03,299.8,72,D,0
27.671,95.9832,314.4,1,1,2023-04-11,0701,Aqua,MODIS,62,61.03,297.9,7.7,D,0
27.7095,96.2366,321.7,1,1,2023-04-11,0701,Aqua,MODIS,41,61.03,297,11.4,D,0
27.7006,96.2383,338.9,1,1,2023-04-11,0701,Aqua,MODIS,88,61.03,296.7,32.5,D,0
27.6812,96.2317,336.7,1,1,2023-04-11,0701,Aqua,MODIS,88,61.03,298.8,31.4,D,0
27.6085,96.0016,319.2,1,1,2023-04-11,0701,Aqua,MODIS,71,61.03,299,11.7,D,0
27.6061,96.1072,314.2,1,1,2023-04-11,0701,Aqua,MODIS,42,61.03,298.8,6.9,D,0
27.6366,96.3092,328,1,1,2023-04-11,0701,Aqua,MODIS,81,61.03,298.4,21.4,D,0
27.6382,96.3195,333.4,1,1,2023-04-11,0701,Aqua,MODIS,86,61.03,297.4,28.9,D,0
27.5883,96.1106,327.2,1,1,2023-04-11,0701,Aqua,MODIS,81,61.03,299,18.4,D,0
27.5898,96.1208,346.3,1,1,2023-04-11,0701,Aqua,MODIS,93,61.03,299.2,48.7,D,0
27.5855,96.1529,321.8,1,1,2023-04-11,0701,Aqua,MODIS,60,61.03,298.7,12.3,D,0
27.5871,96.1631,319,1,1,2023-04-11,0701,Aqua,MODIS,46,61.03,298.6,9.9,D,0
27.5886,96.1733,355,1,1,2023-04-11,0701,Aqua,MODIS,97,61.03,299.5,67.9,D,0
27.2059,93.8674,326.8,1.2,1.1,2023-04-11,0701,Aqua,MODIS,78,61.03,294.9,25.9,D,0
27.208,93.8796,332.7,1.2,1.1,2023-04-11,0701,Aqua,MODIS,85,61.03,296.9,35.6,D,0
27.5766,96.1546,324.7,1,1,2023-04-11,0701,Aqua,MODIS,57,61.03,298.5,14.2,D,0
27.2058,93.8729,343.7,1.2,1.1,2023-04-11,0701,Aqua,MODIS,92,61.03,297.1,60.2,D,0
27.2078,93.8851,317.1,1.2,1.1,2023-04-11,0701,Aqua,MODIS,55,61.03,296.5,11.7,D,0
27.5868,96.2831,352.5,1,1,2023-04-11,0701,Aqua,MODIS,96,61.03,301.9,63.4,D,0
27.5883,96.2932,374.2,1,1,2023-04-11,0701,Aqua,MODIS,100,61.03,303,127.7,D,0
27.5988,96.3639,383.9,1,1,2023-04-11,0701,Aqua,MODIS,100,61.03,301.3,167.8,D,0
27.6003,96.3741,338.2,1,1,2023-04-11,0701,Aqua,MODIS,89,61.03,296.4,36.2,D,0
27.5779,96.2849,343.4,1,1,2023-04-11,0701,Aqua,MODIS,92,61.03,301.8,44.3,D,0
27.5794,96.2949,346.7,1,1,2023-04-11,0701,Aqua,MODIS,94,61.03,301.5,50.7,D,0
27.5899,96.3656,312.4,1,1,2023-04-11,0701,Aqua,MODIS,28,61.03,297.5,6.1,D,0
27.578,96.347,331.6,1,1,2023-04-11,0701,Aqua,MODIS,85,61.03,297,24.7,D,0
27.5795,96.3571,357.9,1,1,2023-04-11,0701,Aqua,MODIS,99,61.03,298.7,75.4,D,0
27.5676,96.3386,320.4,1,1,2023-04-11,0701,Aqua,MODIS,74,61.03,297.5,12.2,D,0
27.5691,96.3487,316.3,1,1,2023-04-11,0701,Aqua,MODIS,61,61.03,296.4,8.5,D,0
27.5407,96.2817,317.2,1,1,2023-04-11,0701,Aqua,MODIS,69,61.03,298.7,9.1,D,0
27.5272,96.2531,345.6,1,1,2023-04-11,0701,Aqua,MODIS,93,61.03,299.3,48.5,D,0
27.5288,96.2632,336.4,1,1,2023-04-11,0701,Aqua,MODIS,88,61.03,298.4,31.7,D,0
27.5318,96.2833,342.7,1,1,2023-04-11,0701,Aqua,MODIS,92,61.03,301.1,41.3,D,0
27.5333,96.2934,341.8,1,1,2023-04-11,0701,Aqua,MODIS,91,61.03,300.2,39.6,D,0
27.5379,96.3235,318.1,1,1,2023-04-11,0701,Aqua,MODIS,35,61.03,299.7,8.2,D,0
26.9954,93.1322,323.2,1.4,1.2,2023-04-11,0701,Aqua,MODIS,76,61.03,297,24.6,D,0
26.9978,93.1454,320.4,1.4,1.2,2023-04-11,0701,Aqua,MODIS,73,61.03,297.3,19.9,D,0
27.52,96.3268,322.3,1,1,2023-04-11,0701,Aqua,MODIS,62,61.03,301.2,13,D,0
26.9852,93.1344,340.2,1.4,1.2,2023-04-11,0701,Aqua,MODIS,90,61.03,298.6,58,D,0
26.9875,93.1476,326.9,1.4,1.2,2023-04-11,0701,Aqua,MODIS,55,61.03,297.8,28.1,D,0
27.5172,96.3689,316.2,1,1,2023-04-11,0701,Aqua,MODIS,50,61.03,301,8.1,D,0
27.5187,96.379,316.6,1,1,2023-04-11,0701,Aqua,MODIS,48,61.03,301.5,8.8,D,0
26.9862,93.1268,328,1.4,1.2,2023-04-11,0701,Aqua,MODIS,57,61.03,297,29.7,D,0
26.9885,93.1401,348.2,1.4,1.2,2023-04-11,0701,Aqua,MODIS,94,61.03,298.8,81.8,D,0
27.0372,93.4858,315.4,1.3,1.1,2023-04-11,0701,Aqua,MODIS,61,61.03,298,12.3,D,0
27.005,93.6001,325.1,1.3,1.1,2023-04-11,0701,Aqua,MODIS,77,61.03,297,25.3,D,0
26.9949,93.6017,324.4,1.3,1.1,2023-04-11,0701,Aqua,MODIS,76,61.03,297.8,24.7,D,0
27.388,96.1301,324.4,1,1,2023-04-11,0701,Aqua,MODIS,79,61.03,300,16.7,D,0
27.3168,96.0241,318.6,1,1,2023-04-11,0701,Aqua,MODIS,72,61.03,300.4,10.7,D,0
27.3184,96.0343,314.1,1,1,2023-04-11,0701,Aqua,MODIS,64,61.03,300.6,6.6,D,0
27.3242,96.3146,313.3,1,1,2023-04-11,0701,Aqua,MODIS,64,61.03,299.6,7.8,D,0
27.3045,96.2523,313.7,1,1,2023-04-11,0701,Aqua,MODIS,65,61.03,299.4,7.7,D,0
27.306,96.2624,313.9,1,1,2023-04-11,0701,Aqua,MODIS,65,61.03,299.3,7.7,D,0
27.1838,95.6437,313.8,1.1,1,2023-04-11,0701,Aqua,MODIS,63,61.03,299.6,7.3,D,0
